item_id,transaction_id,product_id,quantity,unit_price,line_total
7366,2441,18,1,199,199
7367,2442,7,3,450,1350
7368,2442,33,1,1299,1299
7369,2442,24,2,499,998
7370,2442,9,1,520,520
7371,2442,38,3,999,2997
7372,2443,25,2,2499,4998
7373,2444,15,2,349,698
7374,2445,33,1,1299,1299
7375,2445,22,1,999,999
7376,2445,9,3,520,1560
7377,2445,32,3,599,1797
7378,2445,8,3,180,540
7379,2446,17,1,1499,1499
7380,2446,9,3,520,1560
7381,2446,43,2,79,158
7382,2447,8,1,180,180
7383,2447,35,1,280,280
7384,2447,38,2,999,1998
7385,2448,16,2,799,1598
7386,2448,15,3,349,1047
7387,2448,45,1,1299,1299
7388,2448,50,1,1999,1999
7389,2449,11,3,1299,3897
7390,2449,5,1,1499,1499
7391,2449,34,2,899,1798
7392,2449,18,2,199,398
7393,2450,9,2,520,1040
7394,2450,4,2,599,1198
7395,2450,32,3,599,1797
7396,2450,37,2,1899,3798
7397,2451,34,2,899,1798
7398,2451,29,3,1499,4497
7399,2451,48,3,1999,5997
7400,2452,9,2,520,1040
7401,2452,37,2,1899,3798
7402,2453,17,3,1499,4497
7403,2453,37,2,1899,3798
7404,2453,6,1,1999,1999
7405,2453,11,3,1299,3897
7406,2453,9,2,520,1040
7407,2454,31,1,3499,3499
7408,2454,3,1,1299,1299
7409,2454,17,2,1499,2998
7410,2454,25,3,2499,7497
7411,2454,9,1,520,520
7412,2455,38,1,999,999
7413,2456,4,3,599,1797
7414,2456,21,1,399,399
7415,2456,13,3,249,747
7416,2457,36,1,320,320
7417,2457,7,1,450,450
7418,2457,8,2,180,360
7419,2458,21,1,399,399
7420,2458,19,3,149,447
7421,2458,17,2,1499,2998
7422,2458,15,3,349,1047
7423,2458,14,1,399,399
7424,2459,16,2,799,1598
7425,2460,42,2,699,1398
7426,2460,10,1,899,899
7427,2460,14,3,399,1197
7428,2460,48,3,1999,5997
7429,2460,12,2,649,1298
7430,2461,11,3,1299,3897
7431,2461,10,1,899,899
7432,2461,28,2,799,1598
7433,2461,50,3,1999,5997
7434,2461,38,3,999,2997
7435,2462,25,2,2499,4998
7436,2462,27,2,1299,2598
7437,2462,4,3,599,1797
7438,2462,8,3,180,540
7439,2462,17,3,1499,4497
7440,2463,4,2,599,1198
7441,2463,8,2,180,360
7442,2463,20,3,99,297
7443,2464,31,3,3499,10497
7444,2464,11,3,1299,3897
7445,2464,32,2,599,1198
7446,2464,39,3,549,1647
7447,2464,34,2,899,1798
7448,2465,16,1,799,799
7449,2465,38,1,999,999
7450,2466,43,1,79,79
7451,2466,1,2,2499,4998
7452,2466,13,2,249,498
7453,2467,26,1,899,899
7454,2467,16,1,799,799
7455,2468,48,1,1999,1999
7456,2468,41,1,899,899
7457,2469,43,3,79,237
7458,2469,12,2,649,1298
7459,2470,26,3,899,2697
7460,2470,34,2,899,1798
7461,2471,42,3,699,2097
7462,2471,40,2,199,398
7463,2472,32,1,599,599
7464,2472,42,1,699,699
7465,2473,6,3,1999,5997
7466,2474,22,3,999,2997
7467,2475,15,2,349,698
7468,2476,25,1,2499,2499
7469,2476,1,2,2499,4998
7470,2476,50,3,1999,5997
7471,2477,20,2,99,198
7472,2478,27,3,1299,3897
7473,2478,2,1,299,299
7474,2478,32,2,599,1198
7475,2478,4,2,599,1198
7476,2478,47,1,1799,1799
7477,2479,28,2,799,1598
7478,2479,11,2,1299,2598
7479,2480,10,1,899,899
7480,2481,38,2,999,1998
7481,2482,23,3,699,2097
7482,2483,50,2,1999,3998
7483,2483,42,2,699,1398
7484,2483,41,1,899,899
7485,2483,39,1,549,549
7486,2483,43,2,79,158
7487,2484,27,3,1299,3897
7488,2484,16,2,799,1598
7489,2484,45,2,1299,2598
7490,2485,46,1,449,449
7491,2485,43,2,79,158
7492,2486,15,1,349,349
7493,2486,33,3,1299,3897
7494,2486,24,2,499,998
7495,2486,8,1,180,180
7496,2487,12,1,649,649
7497,2487,8,2,180,360
7498,2488,21,1,399,399
7499,2488,17,3,1499,4497
7500,2488,19,3,149,447
7501,2488,24,2,499,998
7502,2489,15,3,349,1047
7503,2489,36,1,320,320
7504,2490,47,3,1799,5397
7505,2491,22,2,999,1998
7506,2491,10,3,899,2697
7507,2492,34,3,899,2697
7508,2492,12,2,649,1298
7509,2492,44,1,199,199
7510,2492,11,2,1299,2598
7511,2492,46,1,449,449
7512,2493,10,2,899,1798
7513,2494,32,1,599,599
7514,2495,22,3,999,2997
7515,2496,31,2,3499,6998
7516,2497,41,2,899,1798
7517,2497,28,2,799,1598
7518,2497,46,1,449,449
7519,2497,7,2,450,900
7520,2497,17,1,1499,1499
7521,2498,30,3,699,2097
7522,2499,7,1,450,450
7523,2499,1,2,2499,4998
7524,2499,49,3,2499,7497
7525,2499,35,3,280,840
7526,2499,2,3,299,897
7527,2500,14,3,399,1197
7528,2501,44,1,199,199
7529,2502,28,2,799,1598
7530,2502,34,2,899,1798
7531,2502,18,2,199,398
7532,2503,31,3,3499,10497
7533,2503,41,1,899,899
7534,2503,16,1,799,799
7535,2503,37,3,1899,5697
7536,2504,23,1,699,699
7537,2504,27,1,1299,1299
7538,2504,34,2,899,1798
7539,2504,24,1,499,499
7540,2504,35,2,280,560
7541,2505,33,3,1299,3897
7542,2506,34,2,899,1798
7543,2507,23,3,699,2097
7544,2507,24,1,499,499
7545,2508,6,3,1999,5997
7546,2509,10,2,899,1798
7547,2509,17,2,1499,2998
7548,2510,4,1,599,599
7549,2511,33,1,1299,1299
7550,2511,11,3,1299,3897
7551,2512,48,1,1999,1999
7552,2512,19,2,149,298
7553,2512,24,3,499,1497
7554,2512,10,3,899,2697
7555,2513,3,2,1299,2598
7556,2513,26,1,899,899
7557,2513,35,3,280,840
7558,2513,22,2,999,1998
7559,2513,43,3,79,237
7560,2514,17,2,1499,2998
7561,2514,3,3,1299,3897
7562,2515,16,2,799,1598
7563,2516,23,1,699,699
7564,2516,4,2,599,1198
7565,2517,42,1,699,699
7566,2518,26,3,899,2697
7567,2518,14,1,399,399
7568,2518,30,3,699,2097
7569,2518,49,3,2499,7497
7570,2518,1,2,2499,4998
7571,2519,47,2,1799,3598
7572,2519,6,3,1999,5997
7573,2519,45,1,1299,1299
7574,2519,7,1,450,450
7575,2519,34,2,899,1798
7576,2520,25,1,2499,2499
7577,2520,8,3,180,540
7578,2521,15,3,349,1047
7579,2522,6,2,1999,3998
7580,2522,35,1,280,280
7581,2522,42,2,699,1398
7582,2522,21,1,399,399
7583,2522,25,2,2499,4998
7584,2523,47,3,1799,5397
7585,2523,17,3,1499,4497
7586,2524,27,3,1299,3897
7587,2524,38,3,999,2997
7588,2524,45,3,1299,3897
7589,2524,24,1,499,499
7590,2525,46,1,449,449
7591,2525,24,3,499,1497
7592,2525,40,3,199,597
7593,2525,32,3,599,1797
7594,2526,37,2,1899,3798
7595,2526,44,2,199,398
7596,2526,1,1,2499,2499
7597,2526,35,2,280,560
7598,2526,3,2,1299,2598
7599,2527,38,2,999,1998
7600,2527,39,1,549,549
7601,2527,9,1,520,520
7602,2527,7,2,450,900
7603,2528,9,2,520,1040
7604,2528,38,3,999,2997
7605,2528,5,2,1499,2998
7606,2528,33,2,1299,2598
7607,2529,28,3,799,2397
7608,2529,39,2,549,1098
7609,2529,9,2,520,1040
7610,2529,44,1,199,199
7611,2529,33,1,1299,1299
7612,2530,16,3,799,2397
7613,2530,20,2,99,198
7614,2530,38,3,999,2997
7615,2531,36,1,320,320
7616,2532,44,1,199,199
7617,2532,24,3,499,1497
7618,2533,8,1,180,180
7619,2534,6,1,1999,1999
7620,2534,21,3,399,1197
7621,2534,13,2,249,498
7622,2534,31,2,3499,6998
7623,2535,35,3,280,840
7624,2535,14,1,399,399
7625,2535,21,3,399,1197
7626,2535,28,1,799,799
7627,2536,11,1,1299,1299
7628,2536,12,1,649,649
7629,2536,26,2,899,1798
7630,2536,22,1,999,999
7631,2536,45,2,1299,2598
7632,2537,20,1,99,99
7633,2538,40,2,199,398
7634,2538,41,2,899,1798
7635,2538,17,3,1499,4497
7636,2539,24,2,499,998
7637,2539,8,1,180,180
7638,2539,14,3,399,1197
7639,2539,3,1,1299,1299
7640,2540,45,3,1299,3897
7641,2540,49,1,2499,2499
7642,2541,33,2,1299,2598
7643,2541,5,2,1499,2998
7644,2541,47,1,1799,1799
7645,2542,36,2,320,640
7646,2542,32,2,599,1198
7647,2543,42,2,699,1398
7648,2543,28,2,799,1598
7649,2543,11,2,1299,2598
7650,2543,37,3,1899,5697
7651,2543,16,1,799,799
7652,2544,34,1,899,899
7653,2544,36,3,320,960
7654,2544,47,3,1799,5397
7655,2544,16,3,799,2397
7656,2545,27,3,1299,3897
7657,2545,6,1,1999,1999
7658,2545,5,1,1499,1499
7659,2545,37,3,1899,5697
7660,2546,25,2,2499,4998
7661,2546,9,1,520,520
7662,2546,34,3,899,2697
7663,2547,21,3,399,1197
7664,2547,24,1,499,499
7665,2547,4,1,599,599
7666,2547,10,1,899,899
7667,2547,39,1,549,549
7668,2548,9,1,520,520
7669,2548,27,3,1299,3897
7670,2548,15,1,349,349
7671,2548,21,1,399,399
7672,2548,16,3,799,2397
7673,2549,24,1,499,499
7674,2549,2,3,299,897
7675,2549,14,2,399,798
7676,2549,9,3,520,1560
7677,2550,45,2,1299,2598
7678,2550,21,1,399,399
7679,2550,29,2,1499,2998
7680,2550,9,3,520,1560
7681,2551,38,1,999,999
7682,2551,7,3,450,1350
7683,2551,48,3,1999,5997
7684,2552,47,2,1799,3598
7685,2552,15,1,349,349
7686,2552,31,2,3499,6998
7687,2553,31,1,3499,3499
7688,2553,2,1,299,299
7689,2553,38,1,999,999
7690,2553,29,2,1499,2998
7691,2554,2,2,299,598
7692,2554,39,3,549,1647
7693,2554,14,1,399,399
7694,2555,38,2,999,1998
7695,2555,29,3,1499,4497
7696,2556,7,2,450,900
7697,2556,28,2,799,1598
7698,2556,46,2,449,898
7699,2557,40,3,199,597
7700,2557,25,3,2499,7497
7701,2557,30,2,699,1398
7702,2558,2,2,299,598
7703,2558,17,1,1499,1499
7704,2559,38,3,999,2997
7705,2559,2,1,299,299
7706,2559,17,2,1499,2998
7707,2559,32,3,599,1797
7708,2560,30,3,699,2097
7709,2560,27,2,1299,2598
7710,2560,38,1,999,999
7711,2560,32,2,599,1198
7712,2561,31,2,3499,6998
7713,2562,32,2,599,1198
7714,2562,7,2,450,900
7715,2562,13,3,249,747
7716,2562,23,1,699,699
7717,2562,16,3,799,2397
7718,2563,26,3,899,2697
7719,2563,25,1,2499,2499
7720,2564,1,2,2499,4998
7721,2565,12,2,649,1298
7722,2565,37,3,1899,5697
7723,2565,32,3,599,1797
7724,2565,43,2,79,158
7725,2566,25,2,2499,4998
7726,2566,4,3,599,1797
7727,2567,37,2,1899,3798
7728,2567,41,1,899,899
7729,2567,28,3,799,2397
7730,2567,22,2,999,1998
7731,2567,11,3,1299,3897
7732,2568,45,2,1299,2598
7733,2568,42,1,699,699
7734,2568,49,1,2499,2499
7735,2569,30,1,699,699
7736,2570,10,3,899,2697
7737,2571,49,2,2499,4998
7738,2571,44,2,199,398
7739,2572,13,2,249,498
7740,2572,46,2,449,898
7741,2572,3,2,1299,2598
7742,2572,18,1,199,199
7743,2573,32,3,599,1797
7744,2574,44,2,199,398
7745,2574,39,3,549,1647
7746,2574,47,3,1799,5397
7747,2574,21,3,399,1197
7748,2574,32,3,599,1797
7749,2575,41,3,899,2697
7750,2576,3,1,1299,1299
7751,2576,37,3,1899,5697
7752,2576,39,3,549,1647
7753,2576,5,2,1499,2998
7754,2576,48,1,1999,1999
7755,2577,15,1,349,349
7756,2577,47,3,1799,5397
7757,2578,11,1,1299,1299
7758,2578,30,3,699,2097
7759,2578,29,2,1499,2998
7760,2578,45,3,1299,3897
7761,2579,8,3,180,540
7762,2579,12,3,649,1947
7763,2579,9,3,520,1560
7764,2579,24,3,499,1497
7765,2580,23,3,699,2097
7766,2581,26,2,899,1798
7767,2581,28,3,799,2397
7768,2581,35,1,280,280
7769,2581,7,2,450,900
7770,2581,4,1,599,599
7771,2582,4,1,599,599
7772,2583,32,1,599,599
7773,2584,14,1,399,399
7774,2585,26,2,899,1798
7775,2585,6,2,1999,3998
7776,2586,40,3,199,597
7777,2586,13,2,249,498
7778,2587,49,3,2499,7497
7779,2587,16,3,799,2397
7780,2587,37,3,1899,5697
7781,2588,44,1,199,199
7782,2588,26,1,899,899
7783,2588,29,1,1499,1499
7784,2588,24,3,499,1497
7785,2589,40,2,199,398
7786,2590,31,1,3499,3499
7787,2590,37,3,1899,5697
7788,2591,4,1,599,599
7789,2591,40,2,199,398
7790,2592,42,1,699,699
7791,2593,25,1,2499,2499
7792,2593,14,2,399,798
7793,2593,15,1,349,349
7794,2594,47,2,1799,3598
7795,2594,4,3,599,1797
7796,2594,9,3,520,1560
7797,2594,11,2,1299,2598
7798,2594,40,3,199,597
7799,2595,48,1,1999,1999
7800,2596,37,3,1899,5697
7801,2596,41,2,899,1798
7802,2596,38,3,999,2997
7803,2596,31,3,3499,10497
7804,2596,2,1,299,299
7805,2597,37,3,1899,5697
7806,2597,8,2,180,360
7807,2597,5,1,1499,1499
7808,2598,39,2,549,1098
7809,2598,3,1,1299,1299
7810,2598,24,2,499,998
7811,2599,46,3,449,1347
7812,2599,43,2,79,158
7813,2599,29,1,1499,1499
7814,2600,24,3,499,1497
7815,2600,28,2,799,1598
7816,2600,47,1,1799,1799
7817,2600,4,2,599,1198
7818,2600,25,1,2499,2499
7819,2601,31,1,3499,3499
7820,2601,25,2,2499,4998
7821,2601,22,1,999,999
7822,2601,20,3,99,297
7823,2601,14,2,399,798
7824,2602,16,3,799,2397
7825,2602,37,2,1899,3798
7826,2603,26,2,899,1798
7827,2603,42,1,699,699
7828,2603,39,1,549,549
7829,2603,40,1,199,199
7830,2603,48,3,1999,5997
7831,2604,26,2,899,1798
7832,2604,11,2,1299,2598
7833,2604,6,2,1999,3998
7834,2604,24,2,499,998
7835,2605,13,1,249,249
7836,2605,25,2,2499,4998
7837,2605,44,3,199,597
7838,2605,7,1,450,450
7839,2606,41,1,899,899
7840,2606,37,1,1899,1899
7841,2607,3,2,1299,2598
7842,2607,28,1,799,799
7843,2607,7,2,450,900
7844,2607,5,3,1499,4497
7845,2607,19,2,149,298
7846,2608,14,3,399,1197
7847,2608,36,1,320,320
7848,2608,35,1,280,280
7849,2608,10,2,899,1798
7850,2609,44,2,199,398
7851,2610,9,3,520,1560
7852,2610,34,1,899,899
7853,2610,26,1,899,899
7854,2611,21,1,399,399
7855,2611,19,2,149,298
7856,2612,49,2,2499,4998
7857,2613,49,1,2499,2499
7858,2613,50,1,1999,1999
7859,2613,23,3,699,2097
7860,2613,21,3,399,1197
7861,2613,45,1,1299,1299
7862,2614,28,2,799,1598
7863,2615,40,2,199,398
7864,2615,16,3,799,2397
7865,2615,10,2,899,1798
7866,2615,4,1,599,599
7867,2616,14,3,399,1197
7868,2616,37,1,1899,1899
7869,2616,21,3,399,1197
7870,2617,38,2,999,1998
7871,2617,22,3,999,2997
7872,2617,36,2,320,640
7873,2618,8,3,180,540
7874,2618,7,2,450,900
7875,2619,35,3,280,840
7876,2619,43,3,79,237
7877,2619,2,3,299,897
7878,2619,49,2,2499,4998
7879,2620,49,3,2499,7497
7880,2620,36,1,320,320
7881,2620,43,3,79,237
7882,2621,24,2,499,998
7883,2621,4,1,599,599
7884,2621,25,3,2499,7497
7885,2621,27,3,1299,3897
7886,2621,15,2,349,698
7887,2622,45,2,1299,2598
7888,2622,30,2,699,1398
7889,2622,33,2,1299,2598
7890,2622,46,2,449,898
7891,2623,44,3,199,597
7892,2623,49,2,2499,4998
7893,2624,26,3,899,2697
7894,2625,14,2,399,798
7895,2626,43,2,79,158
7896,2626,16,3,799,2397
7897,2626,2,1,299,299
7898,2626,40,1,199,199
7899,2627,13,3,249,747
7900,2627,12,1,649,649
7901,2627,30,3,699,2097
7902,2627,17,3,1499,4497
7903,2628,14,1,399,399
7904,2628,6,1,1999,1999
7905,2628,1,3,2499,7497
7906,2628,46,3,449,1347
7907,2629,23,3,699,2097
7908,2630,16,3,799,2397
7909,2630,18,1,199,199
7910,2630,24,2,499,998
7911,2630,34,1,899,899
7912,2631,31,3,3499,10497
7913,2631,42,3,699,2097
7914,2631,5,3,1499,4497
7915,2632,23,3,699,2097
7916,2632,32,1,599,599
7917,2633,9,2,520,1040
7918,2633,23,2,699,1398
7919,2633,6,1,1999,1999
7920,2633,36,2,320,640
7921,2634,5,1,1499,1499
7922,2634,8,2,180,360
7923,2635,37,2,1899,3798
7924,2635,34,3,899,2697
7925,2635,16,3,799,2397
7926,2636,9,1,520,520
7927,2636,24,3,499,1497
7928,2636,47,3,1799,5397
7929,2637,49,1,2499,2499
7930,2637,23,2,699,1398
7931,2637,40,2,199,398
7932,2638,29,2,1499,2998
7933,2638,20,1,99,99
7934,2638,13,2,249,498
7935,2639,8,1,180,180
7936,2639,16,3,799,2397
7937,2639,43,2,79,158
7938,2639,50,3,1999,5997
7939,2639,19,1,149,149
7940,2640,1,3,2499,7497
7941,2641,8,1,180,180
7942,2641,30,3,699,2097
7943,2641,9,2,520,1040
7944,2641,5,1,1499,1499
7945,2642,30,1,699,699
7946,2642,6,2,1999,3998
7947,2642,8,1,180,180
7948,2643,41,2,899,1798
7949,2643,36,2,320,640
7950,2644,45,2,1299,2598
7951,2644,17,2,1499,2998
7952,2644,39,1,549,549
7953,2644,19,3,149,447
7954,2644,14,2,399,798
7955,2645,25,2,2499,4998
7956,2645,4,2,599,1198
7957,2646,27,3,1299,3897
7958,2647,31,2,3499,6998
7959,2647,49,3,2499,7497
7960,2647,7,3,450,1350
7961,2647,20,1,99,99
7962,2647,26,2,899,1798
7963,2648,25,1,2499,2499
7964,2648,32,3,599,1797
7965,2648,35,1,280,280
7966,2649,17,3,1499,4497
7967,2649,25,1,2499,2499
7968,2649,34,3,899,2697
7969,2649,19,2,149,298
7970,2650,28,3,799,2397
7971,2650,7,1,450,450
7972,2650,17,1,1499,1499
7973,2651,36,3,320,960
7974,2652,11,1,1299,1299
7975,2652,17,2,1499,2998
7976,2653,16,3,799,2397
7977,2653,47,2,1799,3598
7978,2653,36,2,320,640
7979,2653,14,1,399,399
7980,2653,18,1,199,199
7981,2654,26,3,899,2697
7982,2655,35,2,280,560
7983,2655,46,1,449,449
7984,2655,47,3,1799,5397
7985,2656,34,3,899,2697
7986,2656,50,2,1999,3998
7987,2657,34,3,899,2697
7988,2657,49,1,2499,2499
7989,2658,3,3,1299,3897
7990,2659,26,3,899,2697
7991,2659,35,2,280,560
7992,2660,6,1,1999,1999
7993,2660,5,2,1499,2998
7994,2660,16,2,799,1598
7995,2660,17,2,1499,2998
7996,2661,27,3,1299,3897
7997,2661,13,1,249,249
7998,2662,29,1,1499,1499
7999,2662,30,3,699,2097
8000,2663,17,1,1499,1499
8001,2664,33,1,1299,1299
8002,2664,5,3,1499,4497
8003,2664,26,2,899,1798
8004,2664,19,3,149,447
8005,2665,49,2,2499,4998
8006,2665,9,2,520,1040
8007,2665,7,2,450,900
8008,2666,18,2,199,398
8009,2666,44,2,199,398
8010,2666,7,3,450,1350
8011,2667,44,2,199,398
8012,2667,7,1,450,450
8013,2668,50,1,1999,1999
8014,2668,28,2,799,1598
8015,2668,12,2,649,1298
8016,2668,14,3,399,1197
8017,2669,18,1,199,199
8018,2669,46,1,449,449
8019,2670,21,2,399,798
8020,2671,7,1,450,450
8021,2672,34,2,899,1798
8022,2673,46,3,449,1347
8023,2673,47,1,1799,1799
8024,2673,17,2,1499,2998
8025,2673,35,3,280,840
8026,2674,38,1,999,999
8027,2674,46,3,449,1347
8028,2674,44,1,199,199
8029,2674,17,3,1499,4497
8030,2675,23,2,699,1398
8031,2675,28,3,799,2397
8032,2675,40,1,199,199
8033,2676,45,1,1299,1299
8034,2676,39,1,549,549
8035,2677,3,2,1299,2598
8036,2677,1,1,2499,2499
8037,2677,30,3,699,2097
8038,2677,12,2,649,1298
8039,2678,15,3,349,1047
8040,2678,9,2,520,1040
8041,2678,33,1,1299,1299
8042,2678,41,3,899,2697
8043,2678,48,1,1999,1999
8044,2679,22,3,999,2997
8045,2679,35,2,280,560
8046,2679,28,1,799,799
8047,2679,4,2,599,1198
8048,2680,50,1,1999,1999
8049,2681,7,3,450,1350
8050,2681,22,2,999,1998
8051,2682,47,2,1799,3598
8052,2682,32,3,599,1797
8053,2682,40,3,199,597
8054,2682,35,3,280,840
8055,2682,2,3,299,897
8056,2683,40,1,199,199
8057,2683,28,2,799,1598
8058,2683,22,3,999,2997
8059,2684,24,1,499,499
8060,2684,31,2,3499,6998
8061,2684,38,3,999,2997
8062,2685,49,1,2499,2499
8063,2685,48,2,1999,3998
8064,2685,21,1,399,399
8065,2686,12,3,649,1947
8066,2686,40,2,199,398
8067,2686,5,1,1499,1499
8068,2687,39,3,549,1647
8069,2687,29,2,1499,2998
8070,2688,5,3,1499,4497
8071,2688,2,2,299,598
8072,2688,41,3,899,2697
8073,2689,27,2,1299,2598
8074,2689,12,2,649,1298
8075,2689,5,1,1499,1499
8076,2689,16,1,799,799
8077,2690,3,1,1299,1299
8078,2690,11,2,1299,2598
8079,2690,24,3,499,1497
8080,2690,33,3,1299,3897
8081,2691,33,2,1299,2598
8082,2691,19,2,149,298
8083,2691,3,1,1299,1299
8084,2691,38,1,999,999
8085,2692,44,3,199,597
8086,2692,42,3,699,2097
8087,2692,36,3,320,960
8088,2693,2,1,299,299
8089,2693,14,1,399,399
8090,2693,49,2,2499,4998
8091,2693,19,1,149,149
8092,2694,34,1,899,899
8093,2694,20,1,99,99
8094,2694,23,1,699,699
8095,2694,44,3,199,597
8096,2695,9,3,520,1560
8097,2696,20,1,99,99
8098,2697,21,3,399,1197
8099,2697,5,3,1499,4497
8100,2697,12,1,649,649
8101,2697,39,1,549,549
8102,2698,14,1,399,399
8103,2699,23,3,699,2097
8104,2699,50,3,1999,5997
8105,2700,32,3,599,1797
8106,2700,2,1,299,299
8107,2701,3,3,1299,3897
8108,2701,30,1,699,699
8109,2701,25,1,2499,2499
8110,2702,23,2,699,1398
8111,2702,17,3,1499,4497
8112,2702,45,3,1299,3897
8113,2702,19,2,149,298
8114,2702,47,3,1799,5397
8115,2703,31,1,3499,3499
8116,2703,30,3,699,2097
8117,2703,39,3,549,1647
8118,2703,8,2,180,360
8119,2704,41,2,899,1798
8120,2704,45,2,1299,2598
8121,2704,42,1,699,699
8122,2704,2,1,299,299
8123,2705,44,2,199,398
8124,2705,37,3,1899,5697
8125,2705,5,2,1499,2998
8126,2705,14,1,399,399
8127,2705,24,3,499,1497
8128,2706,9,3,520,1560
8129,2706,44,2,199,398
8130,2706,5,2,1499,2998
8131,2707,4,2,599,1198
8132,2707,39,3,549,1647
8133,2707,40,3,199,597
8134,2707,5,3,1499,4497
8135,2708,31,3,3499,10497
8136,2708,22,1,999,999
8137,2708,12,1,649,649
8138,2708,43,2,79,158
8139,2708,39,2,549,1098
8140,2709,34,2,899,1798
8141,2709,19,1,149,149
8142,2709,1,1,2499,2499
8143,2710,45,2,1299,2598
8144,2711,8,3,180,540
8145,2711,33,1,1299,1299
8146,2711,44,2,199,398
8147,2711,28,2,799,1598
8148,2712,13,2,249,498
8149,2713,9,3,520,1560
8150,2713,4,2,599,1198
8151,2713,46,3,449,1347
8152,2713,31,2,3499,6998
8153,2714,43,2,79,158
8154,2714,26,3,899,2697
8155,2714,3,1,1299,1299
8156,2714,35,3,280,840
8157,2714,7,3,450,1350
8158,2715,27,1,1299,1299
8159,2715,40,1,199,199
8160,2715,50,3,1999,5997
8161,2716,48,1,1999,1999
8162,2717,35,1,280,280
8163,2717,13,1,249,249
8164,2717,36,1,320,320
8165,2717,3,1,1299,1299
8166,2717,17,2,1499,2998
8167,2718,39,2,549,1098
8168,2718,32,3,599,1797
8169,2719,4,3,599,1797
8170,2719,40,3,199,597
8171,2720,46,2,449,898
8172,2721,34,3,899,2697
8173,2721,27,2,1299,2598
8174,2721,19,3,149,447
8175,2721,10,1,899,899
8176,2722,50,1,1999,1999
8177,2722,20,1,99,99
8178,2722,28,3,799,2397
8179,2723,13,3,249,747
8180,2724,48,2,1999,3998
8181,2724,46,3,449,1347
8182,2724,7,3,450,1350
8183,2724,29,3,1499,4497
8184,2725,10,1,899,899
8185,2725,1,1,2499,2499
8186,2725,9,3,520,1560
8187,2726,42,2,699,1398
8188,2726,10,2,899,1798
8189,2726,37,3,1899,5697
8190,2726,14,3,399,1197
8191,2726,27,2,1299,2598
8192,2727,40,2,199,398
8193,2728,34,2,899,1798
8194,2728,8,2,180,360
8195,2728,49,2,2499,4998
8196,2728,41,3,899,2697
8197,2728,3,1,1299,1299
8198,2729,8,3,180,540
8199,2729,19,1,149,149
8200,2730,43,3,79,237
8201,2730,18,3,199,597
8202,2730,24,1,499,499
8203,2731,35,2,280,560
8204,2731,50,2,1999,3998
8205,2731,42,1,699,699
8206,2731,20,2,99,198
8207,2732,30,2,699,1398
8208,2732,15,3,349,1047
8209,2732,46,1,449,449
8210,2732,43,2,79,158
8211,2733,41,1,899,899
8212,2733,50,2,1999,3998
8213,2733,28,3,799,2397
8214,2734,5,2,1499,2998
8215,2734,33,2,1299,2598
8216,2735,31,3,3499,10497
8217,2735,18,1,199,199
8218,2736,42,1,699,699
8219,2736,4,2,599,1198
8220,2736,33,2,1299,2598
8221,2736,28,2,799,1598
8222,2737,20,2,99,198
8223,2737,45,2,1299,2598
8224,2737,39,2,549,1098
8225,2737,17,3,1499,4497
8226,2737,30,2,699,1398
8227,2738,34,2,899,1798
8228,2738,24,2,499,998
8229,2738,28,2,799,1598
8230,2738,29,1,1499,1499
8231,2738,20,3,99,297
8232,2739,36,1,320,320
8233,2740,37,2,1899,3798
8234,2740,3,1,1299,1299
8235,2740,11,3,1299,3897
8236,2740,49,3,2499,7497
8237,2741,35,3,280,840
8238,2741,24,3,499,1497
8239,2741,49,1,2499,2499
8240,2741,21,2,399,798
8241,2741,7,3,450,1350
8242,2742,36,1,320,320
8243,2742,10,3,899,2697
8244,2743,39,1,549,549
8245,2744,37,1,1899,1899
8246,2744,46,3,449,1347
8247,2744,28,3,799,2397
8248,2744,38,3,999,2997
8249,2745,29,1,1499,1499
8250,2745,26,1,899,899
8251,2745,50,2,1999,3998
8252,2746,39,3,549,1647
8253,2746,22,3,999,2997
8254,2747,33,3,1299,3897
8255,2748,49,2,2499,4998
8256,2748,30,1,699,699
8257,2748,6,3,1999,5997
8258,2748,1,2,2499,4998
8259,2748,15,3,349,1047
8260,2749,19,2,149,298
8261,2750,29,2,1499,2998
8262,2751,37,3,1899,5697
8263,2751,13,3,249,747
8264,2751,49,2,2499,4998
8265,2752,31,1,3499,3499
8266,2753,14,1,399,399
8267,2753,19,1,149,149
8268,2754,19,1,149,149
8269,2754,45,1,1299,1299
8270,2755,42,3,699,2097
8271,2755,25,3,2499,7497
8272,2755,13,3,249,747
8273,2755,37,2,1899,3798
8274,2756,35,3,280,840
8275,2756,15,3,349,1047
8276,2756,20,2,99,198
8277,2756,1,2,2499,4998
8278,2756,27,1,1299,1299
8279,2757,47,2,1799,3598
8280,2757,35,1,280,280
8281,2757,17,2,1499,2998
8282,2757,7,1,450,450
8283,2758,35,1,280,280
8284,2758,32,2,599,1198
8285,2758,18,1,199,199
8286,2758,6,2,1999,3998
8287,2759,47,3,1799,5397
8288,2760,40,2,199,398
8289,2760,33,3,1299,3897
8290,2760,28,1,799,799
8291,2760,35,2,280,560
8292,2761,23,1,699,699
8293,2761,3,1,1299,1299
8294,2761,29,1,1499,1499
8295,2762,10,2,899,1798
8296,2762,5,3,1499,4497
8297,2763,38,1,999,999
8298,2763,4,1,599,599
8299,2764,27,2,1299,2598
